rider_id,city,signup_date,rider_type
R009294,Capital City,2022-11-09,Occasional
R009295,Capital City,2021-03-16,Regular
R009296,Metroville,2021-03-16,Regular
R009297,Metroville,2022-06-27,New
R009298,Capital City,2021-03-27,Power
R009299,Metroville,2021-10-04,Regular
R009300,Capital City,2021-03-16,Regular
R009301,Metroville,2022-08-15,Occasional
R009302,Metroville,2022-12-29,Occasional
R009303,Metroville,2021-11-17,Occasional
R009304,Capital City,2022-06-11,Regular
R009305,Capital City,2021-03-29,Occasional
R009306,Capital City,2022-02-23,Regular
R009307,Capital City,2022-02-14,Occasional
R009308,Capital City,2021-05-22,Occasional
R009309,Metroville,2022-10-09,Power
R009310,Metroville,2022-09-10,Regular
R009311,Capital City,2022-07-24,Occasional
R009312,Metroville,2022-04-21,Occasional
R009313,Capital City,2021-07-22,New
R009314,Metroville,2021-01-01,Regular
R009315,Capital City,2021-03-08,New
R009316,Capital City,2022-08-21,Regular
R009317,Capital City,2021-05-03,New
R009318,Metroville,2021-01-29,Occasional
R009319,Capital City,2021-11-07,Occasional
R009320,Capital City,2022-02-08,Power
R009321,Capital City,2021-09-26,Power
R009322,Metroville,2021-08-30,Regular
R009323,Capital City,2022-08-18,Occasional
R009324,Metroville,2022-04-10,Occasional
R009325,Metroville,2022-07-08,Occasional
R009326,Metroville,2021-01-28,Regular
R009327,Capital City,2021-05-04,New
R009328,Capital City,2022-01-31,Occasional
R009329,Capital City,2022-03-19,New
R009330,Metroville,2022-06-12,Power
R009331,Metroville,2022-10-07,Power
R009332,Metroville,2021-11-03,Occasional
R009333,Metroville,2021-12-21,Occasional
R009334,Capital City,2022-06-29,Power
R009335,Capital City,2021-11-25,Power
R009336,Metroville,2021-12-11,Power
R009337,Metroville,2021-05-27,Power
R009338,Metroville,2022-05-17,Occasional
R009339,Capital City,2022-12-11,Power
R009340,Capital City,2022-12-09,New
R009341,Metroville,2021-06-09,New
R009342,Capital City,2021-03-10,Regular
R009343,Metroville,2021-04-15,Regular
R009344,Capital City,2021-03-31,Regular
R009345,Metroville,2022-05-12,Regular
R009346,Metroville,2022-10-02,New
R009347,Capital City,2021-09-15,Occasional
R009348,Metroville,2022-06-12,Regular
R009349,Capital City,2022-04-08,Regular
R009350,Metroville,2021-01-13,New
R009351,Metroville,2022-07-13,Power
R009352,Metroville,2022-11-12,New
R009353,Metroville,2021-11-17,Regular
R009354,Metroville,2021-04-09,Power
R009355,Capital City,2021-10-19,Occasional
R009356,Capital City,2021-04-27,Occasional
R009357,Capital City,2022-04-10,Power
R009358,Metroville,2022-08-02,New
R009359,Metroville,2022-10-02,Regular
R009360,Metroville,2021-12-21,Power
R009361,Capital City,2022-07-11,New
R009362,Capital City,2021-05-31,Power
R009363,Metroville,2022-09-03,Regular
R009364,Metroville,2022-12-18,Regular
R009365,Metroville,2021-07-12,Occasional
R009366,Capital City,2021-10-13,Power
R009367,Capital City,2021-09-24,Power
R009368,Metroville,2021-02-11,Power
R009369,Metroville,2021-08-13,Regular
R009370,Capital City,2022-09-02,Regular
R009371,Metroville,2022-05-17,Regular
R009372,Capital City,2021-01-01,Power
R009373,Metroville,2022-06-07,Power
R009374,Metroville,2022-06-20,Regular
R009375,Metroville,2022-04-04,New
R009376,Metroville,2022-03-13,Occasional
R009377,Metroville,2021-08-13,Regular
R009378,Capital City,2021-12-06,Regular
R009379,Metroville,2022-08-21,Regular
R009380,Metroville,2021-10-17,Occasional
R009381,Metroville,2022-06-04,Regular
R009382,Metroville,2021-04-27,Regular
R009383,Capital City,2022-05-26,New
R009384,Capital City,2022-03-18,Regular
R009385,Capital City,2021-02-07,Power
R009386,Metroville,2022-06-22,New
R009387,Capital City,2021-10-30,Occasional
R009388,Metroville,2022-07-01,New
R009389,Metroville,2021-11-09,New
R009390,Capital City,2022-08-05,Power
R009391,Metroville,2022-12-03,Regular
R009392,Metroville,2022-03-10,New
R009393,Capital City,2022-04-08,Occasional
R009394,Metroville,2022-05-05,Power
R009395,Capital City,2021-04-09,Occasional
R009396,Metroville,2021-09-27,New
R009397,Capital City,2022-04-22,Power
R009398,Metroville,2021-12-19,Occasional
R009399,Capital City,2021-05-15,Power
R009400,Capital City,2021-01-31,Power
R009401,Metroville,2021-03-10,Power
R009402,Metroville,2021-09-19,Occasional
R009403,Metroville,2022-10-06,Power
R009404,Capital City,2022-12-22,Regular
R009405,Metroville,2021-09-08,Power
R009406,Capital City,2022-08-18,Power
R009407,Metroville,2022-02-04,Regular
R009408,Metroville,2021-01-22,Regular
R009409,Metroville,2021-11-20,Regular
R009410,Metroville,2021-01-28,Regular
R009411,Capital City,2022-05-29,Regular
R009412,Metroville,2021-01-01,Power
R009413,Capital City,2021-12-05,Occasional
R009414,Capital City,2021-01-06,Power
R009415,Capital City,2021-10-25,Occasional
R009416,Capital City,2021-04-30,Occasional
R009417,Metroville,2022-04-14,Power
R009418,Metroville,2022-10-19,Power
R009419,Metroville,2022-09-26,Regular
R009420,Capital City,2021-06-10,Regular
R009421,Capital City,2022-11-02,Power
R009422,Capital City,2022-11-09,Occasional
R009423,Capital City,2022-01-26,Power
R009424,Capital City,2022-05-06,Occasional
R009425,Capital City,2021-09-06,Occasional
R009426,Capital City,2022-01-04,Regular
R009427,Metroville,2021-04-21,Occasional
R009428,Metroville,2021-02-14,New
R009429,Metroville,2021-04-29,Power
R009430,Metroville,2021-01-05,Occasional
R009431,Metroville,2022-11-16,Occasional
R009432,Metroville,2022-12-27,Regular
R009433,Capital City,2022-04-17,Regular
R009434,Metroville,2021-08-03,New
R009435,Metroville,2021-04-07,Occasional
R009436,Metroville,2021-12-07,Regular
R009437,Capital City,2022-02-26,Regular
R009438,Capital City,2021-11-23,Power
R009439,Metroville,2021-02-13,Power
R009440,Metroville,2021-12-18,Regular
R009441,Metroville,2022-08-19,Occasional
R009442,Capital City,2021-06-08,Regular
R009443,Capital City,2022-11-20,New
R009444,Metroville,2021-05-17,New
R009445,Capital City,2022-07-02,Regular
R009446,Metroville,2022-04-10,Occasional
R009447,Metroville,2022-07-12,Occasional
R009448,Metroville,2021-08-04,Occasional
R009449,Capital City,2021-08-15,Occasional
R009450,Metroville,2022-01-19,Occasional
R009451,Metroville,2021-09-09,Occasional
R009452,Capital City,2022-08-19,Occasional
R009453,Metroville,2022-10-02,Occasional
R009454,Capital City,2022-02-11,New
R009455,Metroville,2021-01-04,Regular
R009456,Metroville,2021-07-07,Occasional
R009457,Capital City,2021-10-15,Occasional
R009458,Capital City,2022-08-09,Occasional
R009459,Metroville,2022-04-10,Power
R009460,Metroville,2022-09-04,Power
R009461,Metroville,2022-02-15,Regular
R009462,Capital City,2022-11-17,Regular
R009463,Metroville,2022-08-24,Regular
R009464,Capital City,2021-08-08,Occasional
R009465,Metroville,2022-03-20,Occasional
R009466,Metroville,2021-12-28,Power
R009467,Metroville,2021-10-18,New
R009468,Metroville,2022-03-18,New
R009469,Capital City,2022-04-07,Power
R009470,Metroville,2021-04-14,Occasional
R009471,Capital City,2022-04-06,Regular
R009472,Metroville,2021-07-21,Power
R009473,Metroville,2022-02-15,Power
R009474,Metroville,2021-10-12,New
R009475,Metroville,2022-07-17,Occasional
R009476,Capital City,2022-02-12,Regular
R009477,Capital City,2021-08-16,Occasional
R009478,Metroville,2022-07-31,Power
R009479,Metroville,2021-06-11,Power
R009480,Metroville,2021-02-27,Power
R009481,Capital City,2021-03-21,Regular
R009482,Capital City,2021-10-08,Regular
R009483,Metroville,2022-11-08,Regular
R009484,Metroville,2022-06-22,Regular
R009485,Metroville,2022-08-02,Occasional
R009486,Metroville,2022-11-07,Regular
R009487,Capital City,2022-05-11,New
R009488,Metroville,2022-06-28,Power
R009489,Capital City,2022-11-26,New
R009490,Metroville,2021-09-07,Regular
R009491,Capital City,2022-04-10,Power
R009492,Metroville,2022-07-18,Regular
R009493,Capital City,2021-01-09,Occasional
R009494,Capital City,2021-09-10,Regular
R009495,Metroville,2021-10-12,Regular
R009496,Metroville,2022-09-05,Regular
R009497,Capital City,2021-08-13,Occasional
R009498,Capital City,2022-11-21,Regular
R009499,Metroville,2021-10-06,Regular
R009500,Metroville,2022-01-01,Power
R009501,Metroville,2021-01-05,Regular
R009502,Metroville,2021-06-06,Regular
R009503,Capital City,2021-08-23,Occasional
R009504,Capital City,2021-09-20,Occasional
R009505,Metroville,2021-08-15,Regular
R009506,Capital City,2022-09-08,New
R009507,Metroville,2022-08-03,Regular
R009508,Metroville,2022-08-28,Regular
R009509,Metroville,2022-01-09,Regular
R009510,Metroville,2022-09-28,Regular
R009511,Metroville,2022-06-07,Power
R009512,Metroville,2022-03-17,Power
R009513,Metroville,2022-07-01,Occasional
R009514,Metroville,2022-07-13,Occasional
R009515,Metroville,2021-07-30,Regular
R009516,Capital City,2022-03-28,Occasional
R009517,Capital City,2021-06-04,Regular
R009518,Metroville,2021-02-21,Occasional
R009519,Capital City,2021-05-12,Occasional
R009520,Capital City,2022-05-29,Regular
R009521,Capital City,2021-05-14,Regular
R009522,Metroville,2022-12-28,Occasional
R009523,Metroville,2021-07-12,Regular
R009524,Metroville,2021-05-27,Occasional
R009525,Metroville,2022-07-01,Regular
R009526,Metroville,2021-11-01,Regular
R009527,Capital City,2022-10-15,Power
R009528,Metroville,2022-04-24,Power
R009529,Capital City,2021-08-09,Regular
R009530,Metroville,2021-02-07,Power
R009531,Capital City,2022-09-27,Power
R009532,Capital City,2022-01-30,Occasional
R009533,Metroville,2022-12-06,Regular
R009534,Metroville,2022-03-16,Regular
R009535,Metroville,2021-02-03,Regular
R009536,Metroville,2021-02-04,Occasional
R009537,Metroville,2022-08-30,Occasional
R009538,Metroville,2021-11-24,Occasional
R009539,Capital City,2021-12-15,Regular
R009540,Metroville,2021-05-07,Power
R009541,Metroville,2022-09-15,New
R009542,Metroville,2022-02-04,Power
R009543,Capital City,2022-07-28,Occasional
R009544,Metroville,2022-12-03,Power
R009545,Capital City,2022-10-10,New
R009546,Metroville,2021-09-17,New
R009547,Metroville,2021-01-07,Regular
R009548,Metroville,2021-02-25,Regular
R009549,Capital City,2021-08-28,Occasional
R009550,Metroville,2021-09-24,Occasional
R009551,Capital City,2021-03-29,Regular
R009552,Metroville,2022-04-01,Regular
R009553,Metroville,2021-05-03,Regular
R009554,Metroville,2021-02-27,Regular
R009555,Capital City,2022-12-27,Occasional
R009556,Metroville,2022-01-29,Regular
R009557,Metroville,2022-11-18,Regular
R009558,Metroville,2021-03-01,Occasional
R009559,Metroville,2021-04-04,Regular
R009560,Metroville,2021-09-25,Power
R009561,Metroville,2022-02-03,Regular
R009562,Metroville,2021-05-29,Power
R009563,Capital City,2022-08-22,Occasional
R009564,Capital City,2022-05-30,Occasional
R009565,Capital City,2022-11-13,Regular
R009566,Metroville,2021-03-13,Occasional
R009567,Metroville,2022-03-18,Occasional
R009568,Metroville,2022-02-05,Occasional
R009569,Metroville,2022-11-06,Regular
R009570,Capital City,2022-10-21,Power
R009571,Capital City,2021-06-20,New
R009572,Capital City,2021-04-25,Occasional
R009573,Metroville,2021-12-07,Regular
R009574,Metroville,2022-09-29,Power
R009575,Metroville,2021-11-19,Power
R009576,Metroville,2022-04-15,New
R009577,Metroville,2022-07-03,Regular
R009578,Capital City,2022-05-01,Regular
R009579,Metroville,2021-11-19,Regular
R009580,Metroville,2022-10-02,Regular
R009581,Capital City,2022-12-11,Occasional
R009582,Metroville,2022-06-02,Regular
R009583,Capital City,2022-07-19,New
R009584,Metroville,2021-11-30,Regular
R009585,Metroville,2021-11-15,New
R009586,Capital City,2022-03-16,Power
R009587,Metroville,2021-03-10,Occasional
R009588,Metroville,2021-03-03,Regular
R009589,Metroville,2022-07-28,Regular
R009590,Capital City,2022-08-31,Occasional
R009591,Capital City,2022-03-02,Regular
R009592,Capital City,2021-08-17,Power
R009593,Capital City,2021-10-16,New
R009594,Capital City,2022-02-18,Occasional
R009595,Metroville,2021-01-30,Occasional
R009596,Capital City,2021-04-24,Power
R009597,Metroville,2022-08-20,Regular
R009598,Capital City,2021-12-30,Power
R009599,Metroville,2021-02-19,Regular
R009600,Metroville,2022-09-25,Regular
R009601,Metroville,2021-12-21,Regular
R009602,Capital City,2021-07-26,Regular
R009603,Metroville,2022-06-11,New
R009604,Capital City,2021-08-18,Power
R009605,Metroville,2021-10-02,Power
R009606,Metroville,2021-11-30,New
R009607,Capital City,2021-09-01,Regular
R009608,Metroville,2022-04-02,Regular
R009609,Capital City,2021-06-04,Regular
R009610,Capital City,2021-04-27,Regular
R009611,Metroville,2021-10-25,Power
R009612,Capital City,2022-10-01,Power
R009613,Metroville,2021-10-26,Regular
R009614,Metroville,2021-12-20,Occasional
R009615,Metroville,2021-04-13,New
R009616,Metroville,2022-06-25,Regular
R009617,Metroville,2021-10-14,Occasional
R009618,Capital City,2021-03-27,Occasional
R009619,Metroville,2021-10-22,Regular
R009620,Capital City,2022-09-28,Power
R009621,Capital City,2022-11-21,Regular
R009622,Metroville,2021-07-25,Occasional
R009623,Capital City,2022-01-17,Power
R009624,Capital City,2021-09-14,Regular
R009625,Capital City,2021-02-08,Occasional
R009626,Capital City,2022-05-17,Occasional
R009627,Metroville,2021-03-09,Occasional
R009628,Metroville,2021-01-29,Regular
R009629,Capital City,2021-01-01,Regular
R009630,Metroville,2022-07-27,Regular
R009631,Metroville,2021-08-12,Power
R009632,Metroville,2021-07-11,Regular
R009633,Capital City,2021-03-28,Power
R009634,Metroville,2021-03-10,New
R009635,Capital City,2021-07-13,New
R009636,Metroville,2022-10-08,Power
R009637,Metroville,2022-03-10,Regular
R009638,Metroville,2021-09-09,Occasional
R009639,Capital City,2021-10-11,Occasional
R009640,Metroville,2022-10-12,Occasional
R009641,Metroville,2021-08-30,Power
R009642,Metroville,2022-02-28,Occasional
R009643,Capital City,2022-08-02,New
R009644,Capital City,2022-08-24,Regular
R009645,Capital City,2021-01-31,New
R009646,Capital City,2022-02-28,Power
R009647,Capital City,2022-04-22,Power
R009648,Capital City,2021-07-15,Regular
R009649,Metroville,2021-10-21,Occasional
R009650,Metroville,2022-03-05,Power
R009651,Capital City,2021-05-29,New
R009652,Capital City,2022-11-14,Regular
R009653,Capital City,2021-06-16,Occasional
R009654,Metroville,2022-10-15,Regular
R009655,Capital City,2022-11-16,Occasional
R009656,Capital City,2021-07-25,Occasional
R009657,Metroville,2022-09-13,Regular
R009658,Metroville,2021-07-28,Power
R009659,Metroville,2021-10-23,Power
R009660,Capital City,2021-11-05,Power
R009661,Metroville,2022-09-27,Power
R009662,Metroville,2021-09-13,Regular
R009663,Metroville,2021-02-24,Power
R009664,Metroville,2021-05-29,Occasional
R009665,Metroville,2022-04-17,Regular
R009666,Metroville,2022-01-03,Power
R009667,Metroville,2022-04-16,Power
R009668,Capital City,2021-05-12,Power
R009669,Metroville,2022-10-10,Occasional
R009670,Metroville,2021-08-04,Occasional
R009671,Capital City,2022-12-16,Occasional
R009672,Capital City,2022-09-07,New
R009673,Metroville,2021-02-23,Occasional
R009674,Metroville,2021-09-15,Occasional
R009675,Capital City,2022-07-02,Power
R009676,Metroville,2022-06-29,Regular
R009677,Metroville,2021-11-25,Regular
R009678,Capital City,2022-11-16,Power
R009679,Capital City,2022-10-08,Power
R009680,Metroville,2021-11-01,Regular
R009681,Metroville,2021-01-10,Power
R009682,Capital City,2022-03-03,Occasional
R009683,Metroville,2022-02-14,Regular
R009684,Capital City,2021-05-10,Regular
R009685,Capital City,2021-09-23,Regular
R009686,Metroville,2021-02-14,New
R009687,Metroville,2021-09-28,New
R009688,Capital City,2021-04-03,Occasional
R009689,Capital City,2022-04-05,Occasional
R009690,Metroville,2022-01-17,New
R009691,Metroville,2022-06-24,Regular
R009692,Capital City,2022-05-30,Occasional
R009693,Capital City,2022-06-26,Power
R009694,Metroville,2022-10-13,Occasional
R009695,Metroville,2021-04-23,Occasional
R009696,Capital City,2022-04-11,New
R009697,Metroville,2021-02-11,Occasional
R009698,Capital City,2022-09-15,Occasional
R009699,Capital City,2021-10-14,New
R009700,Metroville,2021-07-03,Regular
R009701,Capital City,2022-12-14,Occasional
R009702,Metroville,2022-12-27,New
R009703,Capital City,2021-11-23,Regular
R009704,Metroville,2022-09-04,Regular
R009705,Metroville,2022-12-19,Regular
R009706,Metroville,2022-07-10,Regular
R009707,Metroville,2021-03-01,Regular
R009708,Metroville,2021-08-31,Occasional
R009709,Metroville,2021-09-17,Power
R009710,Metroville,2021-01-23,Occasional
R009711,Capital City,2021-11-13,Occasional
R009712,Capital City,2021-02-27,Regular
R009713,Metroville,2021-04-25,Occasional
R009714,Metroville,2021-08-21,Occasional
R009715,Metroville,2022-02-25,Occasional
R009716,Capital City,2021-04-08,Regular
R009717,Metroville,2021-04-10,Occasional
R009718,Metroville,2021-12-28,New
R009719,Metroville,2021-01-24,Regular
R009720,Capital City,2021-02-11,Power
R009721,Metroville,2021-01-25,Occasional
R009722,Metroville,2021-02-09,Regular
R009723,Metroville,2021-11-23,Occasional
R009724,Capital City,2022-02-26,Occasional
R009725,Metroville,2022-10-04,Regular
R009726,Metroville,2022-08-26,Occasional
R009727,Metroville,2022-08-16,Regular
R009728,Metroville,2022-12-18,Regular
R009729,Metroville,2022-06-20,Regular
R009730,Metroville,2022-09-09,Regular
R009731,Metroville,2022-12-16,New
R009732,Capital City,2021-01-19,Occasional
R009733,Capital City,2022-06-23,Regular
R009734,Capital City,2022-12-05,Regular
R009735,Metroville,2022-06-01,Occasional
R009736,Metroville,2021-08-27,Power
R009737,Metroville,2021-03-08,Regular
R009738,Metroville,2022-08-06,Regular
R009739,Metroville,2021-03-07,Regular
R009740,Metroville,2022-04-29,Power
R009741,Metroville,2021-10-12,Regular
R009742,Capital City,2021-03-31,Power
R009743,Metroville,2021-06-29,Regular
R009744,Capital City,2022-06-20,Regular
R009745,Metroville,2022-10-05,Regular
R009746,Capital City,2022-02-27,Power
R009747,Capital City,2021-09-14,Regular
R009748,Metroville,2022-08-03,Regular
R009749,Capital City,2021-09-03,Power
R009750,Metroville,2021-10-26,Occasional
