ride_id,rider_id,driver_id,city,zone,request_time,pickup_time,completion_time,distance_km,fare,surge_multiplier,wait_time,trip_duration,status,cancellation_reason
REQ0025957,R013779,D02452,Capital City,Westside,2023-01-14 16:07:14,2023-01-14 16:14:14,2023-01-14 16:31:14,7.8,15.85,1.1,7.0,17.0,Completed,
REQ0025958,R006065,D01147,Capital City,Industrial Zone,2023-03-26 21:56:06,2023-03-26 21:59:54,2023-03-26 22:21:12,14.2,29.56,1.3,3.8,21.3,Completed,
REQ0025959,R000281,D02972,Capital City,Industrial Zone,2023-01-14 12:03:02,2023-01-14 12:07:02,2023-01-14 12:30:02,15.2,24.19,1.0,4.0,23.0,Completed,
REQ0025960,R006046,D00552,Metroville,Airport,2023-01-13 08:42:27,2023-01-13 08:48:15,2023-01-13 09:41:57,12.6,35.94,1.4,5.8,53.7,Completed,
REQ0025961,R002352,D02634,Capital City,Westside,2023-01-08 23:06:59,2023-01-08 23:11:11,2023-01-08 23:47:17,24.9,37.79,1.0,4.2,36.1,Completed,
REQ0025962,R006850,D00494,Metroville,Airport,2023-03-21 14:24:31,2023-03-21 14:29:31,2023-03-21 14:35:01,3.6,10.7,1.4,5.0,5.5,Completed,
REQ0025963,R008459,D01858,Metroville,Residential North,2023-03-25 09:48:16,2023-03-25 09:53:34,2023-03-25 10:15:40,10.3,18.18,1.0,5.3,22.1,Completed,
REQ0025964,R005951,D02948,Metroville,Suburbs,2023-02-25 05:51:15,2023-02-25 05:58:21,2023-02-25 06:13:03,7.9,14.19,1.0,7.1,14.7,Completed,
REQ0025965,R000211,D01922,Capital City,Industrial Zone,2023-02-02 08:18:57,2023-02-02 08:24:09,2023-02-02 08:55:27,10.9,26.36,1.3,5.2,31.3,Completed,
REQ0025966,R003515,D00626,Metroville,Airport,2023-01-16 12:00:05,2023-01-16 12:04:53,2023-01-16 12:23:29,11.1,26.05,1.4,4.8,18.6,Completed,
REQ0025967,R003843,D01812,Metroville,Suburbs,2023-01-04 08:33:21,2023-01-04 08:35:57,2023-01-04 08:42:15,2.7,8.69,1.3,2.6,6.3,Completed,
REQ0025968,R004136,D02543,Metroville,Airport,2023-02-28 08:27:31,2023-02-28 08:31:01,2023-02-28 09:24:49,13.3,39.8,1.5,3.5,53.8,Completed,
REQ0025969,R008411,D02688,Metroville,Suburbs,2023-03-27 06:08:24,2023-03-27 06:10:54,2023-03-27 07:02:42,19.1,33.19,1.0,2.5,51.8,Completed,
REQ0025970,R014856,D01042,Capital City,Central Business District,2023-02-14 09:48:40,2023-02-14 09:54:10,2023-02-14 10:03:34,4.1,11.48,1.3,5.5,9.4,Completed,
REQ0025971,R000534,D00729,Metroville,Airport,2023-01-17 19:00:32,2023-01-17 19:06:08,2023-01-17 19:32:02,15.1,31.86,1.3,5.6,25.9,Completed,
REQ0025972,R013624,D00398,Capital City,Westside,2023-03-26 19:12:28,2023-03-26 19:17:28,2023-03-26 19:44:40,11.7,26.81,1.3,5.0,27.2,Completed,
REQ0025973,R013397,D01183,Metroville,Tech Park,2023-02-16 09:28:58,2023-02-16 09:33:40,2023-02-16 10:04:16,14.7,32.15,1.3,4.7,30.6,Completed,
REQ0025974,R012245,D02638,Metroville,Suburbs,2023-03-26 07:50:01,2023-03-26 07:53:25,2023-03-26 08:19:31,10.1,18.54,1.0,3.4,26.1,Completed,
REQ0025975,R007485,D02425,Metroville,Residential North,2023-03-05 11:21:39,2023-03-05 11:26:51,2023-03-05 11:59:39,18.3,35.26,1.2,5.2,32.8,Completed,
REQ0025976,R001573,D00023,Metroville,Tech Park,2023-01-08 08:06:45,2023-01-08 08:14:09,2023-01-08 09:06:21,14.2,32.84,1.2,7.4,52.2,Completed,
REQ0025977,R005364,D01375,Metroville,Residential North,2023-02-16 18:18:46,2023-02-16 18:26:04,2023-02-16 19:12:40,20.6,47.89,1.4,7.3,46.6,Completed,
REQ0025978,R001837,D02325,Capital City,Central Business District,2023-01-20 19:40:28,2023-01-20 19:42:40,2023-01-20 20:23:52,22.9,50.62,1.4,2.2,41.2,Completed,
REQ0025979,R013357,D00407,Metroville,Airport,2023-01-23 06:38:07,2023-01-23 06:42:37,2023-01-23 07:12:19,12.0,27.76,1.3,4.5,29.7,Completed,
REQ0025980,R001129,D01053,Metroville,Airport,2023-01-10 17:55:48,2023-01-10 18:03:06,2023-01-10 18:30:42,7.2,19.86,1.3,7.3,27.6,Completed,
REQ0025981,R013707,D01564,Capital City,Industrial Zone,2023-01-07 04:47:18,2023-01-07 04:53:18,2023-01-07 05:25:18,10.8,20.26,1.0,6.0,32.0,Completed,
REQ0025982,R003927,D01274,Capital City,Central Business District,2023-01-06 21:49:40,2023-01-06 21:57:34,2023-01-06 22:38:34,22.9,43.36,1.2,7.9,41.0,Completed,
REQ0025983,R010757,D01106,Metroville,Suburbs,2023-01-04 09:36:07,2023-01-04 09:41:25,2023-01-04 10:17:07,17.5,28.86,1.0,5.3,35.7,Completed,
REQ0025984,R009413,D01545,Capital City,Westside,2023-03-15 18:13:40,2023-03-15 18:18:16,2023-03-15 18:39:10,9.6,18.87,1.1,4.6,20.9,Completed,
REQ0025985,R008166,D00160,Metroville,Tech Park,2023-03-07 20:21:36,2023-03-07 20:23:36,2023-03-07 20:54:30,21.3,35.96,1.1,2.0,30.9,Completed,
REQ0025986,R006062,D02327,Metroville,Suburbs,2023-01-07 20:19:54,2023-01-07 20:23:24,2023-01-07 21:14:24,20.9,45.8,1.3,3.5,51.0,Completed,
REQ0025987,R010252,D00664,Metroville,Airport,2023-02-27 09:18:25,2023-02-27 09:25:49,2023-02-27 10:55:01,23.0,65.22,1.5,7.4,89.2,Completed,
REQ0025988,R004292,D01689,Capital City,Westside,2023-03-12 03:07:28,2023-03-12 03:09:52,2023-03-12 03:58:34,18.8,32.36,1.0,2.4,48.7,Completed,
REQ0025989,R002826,D01939,Capital City,Central Business District,2023-02-10 21:03:12,2023-02-10 21:05:12,2023-02-10 21:26:36,11.4,27.15,1.4,2.0,21.4,Completed,
REQ0025990,R004150,D01286,Metroville,Residential North,2023-01-07 11:47:32,2023-01-07 11:52:08,2023-01-07 11:54:44,1.6,5.77,1.2,4.6,2.6,Completed,
REQ0025991,R004076,D00744,Metroville,Residential North,2023-02-19 02:23:23,,,,,1.0,5.4,,Cancelled_Driver,Rider no-show
REQ0025992,R008410,D02866,Metroville,Tech Park,2023-02-28 10:19:58,2023-02-28 10:25:46,2023-02-28 10:29:52,2.9,7.91,1.2,5.8,4.1,Completed,
REQ0025993,R003531,D02967,Capital City,Westside,2023-01-02 08:37:15,2023-01-02 08:40:15,2023-01-02 08:48:21,4.1,11.23,1.3,3.0,8.1,Completed,
REQ0025994,R010576,D00409,Capital City,Central Business District,2023-02-10 11:29:01,2023-02-10 11:34:43,2023-02-10 12:01:07,19.2,41.3,1.4,5.7,26.4,Completed,
REQ0025995,R014666,D00084,Capital City,Central Business District,2023-01-11 02:58:41,2023-01-11 03:03:35,2023-01-11 03:39:05,22.3,34.59,1.0,4.9,35.5,Completed,
REQ0025996,R001842,D00899,Capital City,University Area,2023-02-14 11:53:58,2023-02-14 11:59:22,2023-02-14 12:42:34,20.9,47.68,1.4,5.4,43.2,Completed,
REQ0025997,R002871,D02579,Capital City,Central Business District,2023-02-27 07:18:06,2023-02-27 07:21:54,2023-02-27 07:25:06,1.5,7.17,1.5,3.8,3.2,Completed,
REQ0025998,R014770,D00156,Capital City,Central Business District,2023-02-01 12:05:36,2023-02-01 12:07:54,2023-02-01 12:31:12,12.9,30.07,1.4,2.3,23.3,Completed,
REQ0025999,R014454,D00249,Capital City,Industrial Zone,2023-02-16 18:24:02,2023-02-16 18:28:14,2023-02-16 19:44:50,21.6,47.89,1.2,4.2,76.6,Completed,
REQ0026000,R010616,D01143,Metroville,Tech Park,2023-02-22 08:53:35,2023-02-22 08:58:41,2023-02-22 09:10:41,4.0,13.65,1.5,5.1,12.0,Completed,
REQ0026001,R012127,D02122,Metroville,Suburbs,2023-02-21 02:17:11,2023-02-21 02:23:53,2023-02-21 03:20:29,21.4,36.67,1.0,6.7,56.6,Completed,
REQ0026002,R006771,D00967,Metroville,Tech Park,2023-02-07 21:35:10,2023-02-07 21:37:40,2023-02-07 22:16:52,21.1,33.7,1.0,2.5,39.2,Completed,
REQ0026003,R010801,D01906,Capital City,Central Business District,2023-01-05 07:44:55,2023-01-05 07:47:49,2023-01-05 08:09:31,12.6,27.14,1.3,2.9,21.7,Completed,
REQ0026004,R011692,,Capital City,Westside,2023-02-11 09:17:52,,,,,1.0,4.1,,Cancelled_Rider,Wait time too long
REQ0026005,R014335,D01056,Metroville,Airport,2023-01-15 03:36:33,2023-01-15 03:40:09,2023-01-15 04:14:15,18.5,29.81,1.0,3.6,34.1,Completed,
REQ0026006,R000804,D01469,Metroville,Tech Park,2023-01-23 09:58:30,2023-01-23 10:04:12,2023-01-23 10:59:30,22.7,53.25,1.4,5.7,55.3,Completed,
REQ0026007,R013772,D01700,Metroville,Residential North,2023-03-25 23:09:16,2023-03-25 23:11:52,2023-03-25 23:24:46,9.0,21.33,1.4,2.6,12.9,Completed,
REQ0026008,R006967,D00525,Metroville,Tech Park,2023-02-23 17:11:01,2023-02-23 17:23:43,2023-02-23 18:27:19,24.7,116.7,2.8,12.7,63.6,Completed,
REQ0026009,R002827,D01387,Metroville,Downtown,2023-01-20 17:39:35,2023-01-20 17:46:17,2023-01-20 18:26:29,10.1,26.84,1.3,6.7,40.2,Completed,
REQ0026010,R009666,D01495,Metroville,Suburbs,2023-03-16 12:25:48,2023-03-16 12:29:12,2023-03-16 12:50:54,11.4,19.43,1.0,3.4,21.7,Completed,
REQ0026011,R003903,D01826,Metroville,Airport,2023-02-20 15:24:28,2023-02-20 15:27:46,2023-02-20 15:45:22,11.0,25.68,1.4,3.3,17.6,Completed,
REQ0026012,R011616,D01430,Metroville,Tech Park,2023-01-17 10:22:16,2023-01-17 10:25:16,2023-01-17 10:53:16,20.8,41.16,1.3,3.0,28.0,Completed,
REQ0026013,R008187,D00625,Metroville,Airport,2023-01-08 23:58:28,2023-01-09 00:02:04,2023-01-09 00:21:16,8.2,22.83,1.5,3.6,19.2,Completed,
REQ0026014,R006416,D02141,Metroville,Downtown,2023-03-12 20:54:04,2023-03-12 20:58:28,2023-03-12 21:10:58,8.7,17.78,1.2,4.4,12.5,Completed,
REQ0026015,R001638,D01444,Capital City,Industrial Zone,2023-02-16 18:35:47,2023-02-16 18:43:11,2023-02-16 19:57:05,18.5,42.94,1.2,7.4,73.9,Completed,
REQ0026016,R013376,D02842,Metroville,Tech Park,2023-03-28 08:22:10,2023-03-28 08:26:46,2023-03-28 08:41:22,7.6,19.33,1.4,4.6,14.6,Completed,
REQ0026017,R012903,D02311,Metroville,Airport,2023-01-15 19:34:12,2023-01-15 19:39:36,2023-01-15 19:42:36,1.9,6.28,1.2,5.4,3.0,Completed,
REQ0026018,R007293,D02538,Capital City,University Area,2023-02-09 13:20:49,2023-02-09 13:25:07,2023-02-09 13:38:49,5.2,12.95,1.2,4.3,13.7,Completed,
REQ0026019,R011384,D01315,Metroville,Tech Park,2023-01-12 01:47:46,2023-01-12 01:55:28,2023-01-12 02:38:40,22.3,35.74,1.0,7.7,43.2,Completed,
REQ0026020,R013307,D01293,Metroville,Residential North,2023-03-14 14:48:43,2023-03-14 14:54:19,2023-03-14 15:25:25,12.1,21.68,1.0,5.6,31.1,Completed,
REQ0026021,R012748,D00837,Metroville,Downtown,2023-03-21 18:38:43,,,,,1.2,9.5,,Cancelled_Driver,Rider no-show
REQ0026022,R001642,D02036,Capital City,Central Business District,2023-01-08 15:36:28,2023-01-08 15:38:34,2023-01-08 15:48:34,5.9,15.51,1.4,2.1,10.0,Completed,
REQ0026023,R011502,D01907,Metroville,Airport,2023-03-16 00:09:54,2023-03-16 00:12:54,2023-03-16 00:47:18,15.1,25.78,1.0,3.0,34.4,Completed,
REQ0026024,R009833,D02223,Capital City,University Area,2023-03-20 08:57:08,2023-03-20 09:03:08,2023-03-20 09:56:02,14.5,33.4,1.2,6.0,52.9,Completed,
REQ0026025,R001384,D01583,Metroville,Suburbs,2023-02-22 13:27:05,2023-02-22 13:30:47,2023-02-22 13:46:05,7.4,13.68,1.0,3.7,15.3,Completed,
REQ0026026,R003680,D02184,Metroville,Downtown,2023-03-29 08:51:29,2023-03-29 09:04:53,2023-03-29 09:08:17,1.2,7.57,1.7,13.4,3.4,Completed,
REQ0026027,R011680,D01165,Capital City,Westside,2023-03-19 23:35:53,2023-03-19 23:41:41,2023-03-20 00:49:47,23.3,40.67,1.0,5.8,68.1,Completed,
REQ0026028,R012819,D01988,Capital City,Industrial Zone,2023-03-01 01:25:38,2023-03-01 01:31:44,2023-03-01 02:10:02,22.2,34.88,1.0,6.1,38.3,Completed,
REQ0026029,R013418,D00017,Capital City,University Area,2023-03-03 20:11:07,2023-03-03 20:16:55,2023-03-03 20:56:13,15.3,32.11,1.2,5.8,39.3,Completed,
REQ0026030,R013530,D01243,Metroville,Airport,2023-03-20 08:51:30,2023-03-20 08:58:36,2023-03-20 09:42:06,22.6,54.22,1.5,7.1,43.5,Completed,
REQ0026031,R010570,D02477,Metroville,Airport,2023-03-29 08:03:44,2023-03-29 08:07:56,2023-03-29 08:32:26,8.7,21.6,1.3,4.2,24.5,Completed,
REQ0026032,R002970,D02991,Metroville,Downtown,2023-03-16 17:16:11,2023-03-16 17:19:53,2023-03-16 18:10:35,19.7,43.87,1.3,3.7,50.7,Completed,
REQ0026033,R007238,D01917,Metroville,Tech Park,2023-01-05 12:30:32,2023-01-05 12:36:26,2023-01-05 13:38:44,22.0,57.37,1.5,5.9,62.3,Completed,
REQ0026034,R003615,D00562,Capital City,University Area,2023-02-19 19:35:08,2023-02-19 19:42:50,2023-02-19 20:16:20,18.6,41.78,1.4,7.7,33.5,Completed,
REQ0026035,R013446,D01189,Metroville,Airport,2023-01-06 18:31:54,2023-01-06 18:39:12,2023-01-06 19:49:00,20.8,56.89,1.5,7.3,69.8,Completed,
REQ0026036,R001774,D02543,Metroville,Suburbs,2023-03-12 11:23:40,2023-03-12 11:30:34,2023-03-12 11:47:28,11.2,18.47,1.0,6.9,16.9,Completed,
REQ0026037,R003106,D01531,Metroville,Airport,2023-01-27 14:27:40,2023-01-27 14:31:04,2023-01-27 15:15:04,23.3,44.47,1.2,3.4,44.0,Completed,
REQ0026038,R001587,D00012,Metroville,Airport,2023-03-19 21:41:53,2023-03-19 21:48:47,2023-03-19 22:06:17,11.2,24.13,1.3,6.9,17.5,Completed,
REQ0026039,R007169,D00947,Metroville,Suburbs,2023-03-21 10:16:56,2023-03-21 10:19:44,2023-03-21 10:32:38,7.9,13.92,1.0,2.8,12.9,Completed,
REQ0026040,R008662,D01252,Capital City,Industrial Zone,2023-01-14 19:45:27,2023-01-14 19:51:57,2023-01-14 20:30:57,16.5,30.96,1.1,6.5,39.0,Completed,
REQ0026041,R000864,D02172,Metroville,Suburbs,2023-01-08 18:01:15,2023-01-08 18:03:51,2023-01-08 18:39:21,14.4,30.13,1.2,2.6,35.5,Completed,
REQ0026042,R008288,D02202,Metroville,Residential North,2023-01-24 07:02:15,2023-01-24 07:05:33,2023-01-24 07:17:21,6.6,15.85,1.3,3.3,11.8,Completed,
REQ0026043,R004479,D00292,Capital City,University Area,2023-03-26 14:56:21,2023-03-26 15:00:15,2023-03-26 15:56:33,22.5,49.33,1.3,3.9,56.3,Completed,
REQ0026044,R011247,D01186,Capital City,University Area,2023-02-26 00:04:59,2023-02-26 00:07:23,2023-02-26 00:25:17,7.9,14.66,1.0,2.4,17.9,Completed,
REQ0026045,R012028,,Metroville,Downtown,2023-01-26 10:50:46,,,,,1.3,1.7,,Cancelled_Rider,Wait time too long
REQ0026046,R004239,D00605,Metroville,Downtown,2023-03-12 07:55:15,2023-03-12 08:00:33,2023-03-12 08:13:21,8.5,19.01,1.3,5.3,12.8,Completed,
REQ0026047,R013414,,Metroville,Tech Park,2023-01-12 17:41:26,,,,,2.2,3.0,,Cancelled_Rider,Price too high
REQ0026048,R007258,D02042,Metroville,Suburbs,2023-01-13 16:54:53,2023-01-13 16:57:41,2023-01-13 17:25:53,18.7,29.17,1.0,2.8,28.2,Completed,
REQ0026049,R012176,D01626,Metroville,Downtown,2023-02-04 20:30:40,2023-02-04 20:37:46,2023-02-04 21:37:04,22.6,53.92,1.4,7.1,59.3,Completed,
REQ0026050,R001656,D00053,Capital City,Westside,2023-02-27 21:31:19,2023-02-27 21:37:37,2023-02-27 21:58:49,13.6,22.0,1.0,6.3,21.2,Completed,
REQ0026051,R012683,D00068,Capital City,Central Business District,2023-02-15 17:44:42,2023-02-15 17:51:00,2023-02-15 18:33:54,19.6,42.19,1.3,6.3,42.9,Completed,
REQ0026052,R002733,,Metroville,Downtown,2023-03-22 20:49:15,,,,,1.3,3.4,,Cancelled_Rider,Wait time too long
REQ0026053,R010679,D00427,Capital City,University Area,2023-01-15 22:19:07,2023-01-15 22:22:25,2023-01-15 22:55:37,24.6,40.7,1.1,3.3,33.2,Completed,
REQ0026054,R012432,D00149,Metroville,Residential North,2023-02-27 19:51:54,2023-02-27 19:59:36,2023-02-27 20:19:36,8.3,20.1,1.3,7.7,20.0,Completed,
REQ0026055,R014779,D01246,Capital City,Industrial Zone,2023-03-30 15:20:38,2023-03-30 15:24:08,2023-03-30 15:52:08,19.8,30.46,1.0,3.5,28.0,Completed,
REQ0026056,R004912,D02469,Capital City,Industrial Zone,2023-01-12 18:55:04,2023-01-12 19:02:10,2023-01-12 20:08:10,18.2,47.94,1.4,7.1,66.0,Completed,
REQ0026057,R006167,D00908,Capital City,Westside,2023-02-23 18:08:52,,,,,1.2,6.5,,Cancelled_Driver,Vehicle issue
REQ0026058,R012384,D01236,Metroville,Airport,2023-03-17 21:21:47,2023-03-17 21:27:41,2023-03-17 21:54:59,19.8,30.36,1.0,5.9,27.3,Completed,
REQ0026059,R009579,D00090,Metroville,Suburbs,2023-02-20 20:54:02,2023-02-20 21:01:26,2023-02-20 22:13:44,24.5,42.74,1.0,7.4,72.3,Completed,
REQ0026060,R006625,D00955,Metroville,Suburbs,2023-01-03 20:09:04,2023-01-03 20:13:04,2023-01-03 20:46:52,24.5,36.97,1.0,4.0,33.8,Completed,
REQ0026061,R007440,D02640,Capital City,University Area,2023-01-03 08:28:13,2023-01-03 08:31:25,2023-01-03 09:16:25,13.7,28.26,1.1,3.2,45.0,Completed,
REQ0026062,R003481,D01857,Metroville,Airport,2023-01-27 17:55:47,2023-01-27 18:02:05,2023-01-27 18:41:11,14.9,31.49,1.2,6.3,39.1,Completed,
REQ0026063,R013846,D01194,Capital City,Westside,2023-01-14 19:14:39,2023-01-14 19:22:27,2023-01-14 19:31:27,5.5,11.5,1.1,7.8,9.0,Completed,
REQ0026064,R014707,D02174,Metroville,Downtown,2023-03-07 20:12:12,2023-03-07 20:14:30,2023-03-07 20:44:42,19.3,39.25,1.3,2.3,30.2,Completed,
REQ0026065,R010786,D00809,Metroville,Suburbs,2023-03-29 08:42:40,2023-03-29 08:45:16,2023-03-29 09:13:04,8.7,20.53,1.2,2.6,27.8,Completed,
REQ0026066,R010304,D00609,Metroville,Tech Park,2023-03-30 18:36:59,2023-03-30 18:46:05,2023-03-30 19:38:29,12.5,68.47,2.7,9.1,52.4,Completed,
REQ0026067,R011991,D00159,Metroville,Residential North,2023-02-24 12:59:57,2023-02-24 13:05:33,2023-02-24 13:35:03,13.0,22.53,1.0,5.6,29.5,Completed,
REQ0026068,R008966,D02640,Capital City,University Area,2023-01-28 23:13:35,2023-01-28 23:16:59,2023-01-28 23:20:23,1.2,5.34,1.2,3.4,3.4,Completed,
REQ0026069,R013832,D02882,Metroville,Tech Park,2023-02-05 21:19:12,2023-02-05 21:23:42,2023-02-05 21:38:48,9.1,18.82,1.2,4.5,15.1,Completed,
REQ0026070,R003397,D02560,Metroville,Downtown,2023-01-21 19:45:43,,,,,1.3,6.8,,Cancelled_Driver,Rider no-show
REQ0026071,R005019,D01450,Capital City,Industrial Zone,2023-03-08 18:20:44,2023-03-08 18:24:56,2023-03-08 18:39:44,6.3,15.96,1.3,4.2,14.8,Completed,
REQ0026072,R001532,D01373,Metroville,Downtown,2023-03-03 02:50:35,2023-03-03 02:55:11,2023-03-03 03:29:29,22.7,34.88,1.0,4.6,34.3,Completed,
REQ0026073,R007813,D02237,Metroville,Residential North,2023-03-14 17:01:50,2023-03-14 17:05:02,2023-03-14 17:13:08,3.5,11.08,1.4,3.2,8.1,Completed,
REQ0026074,R011752,D01604,Capital City,University Area,2023-01-30 08:21:50,2023-01-30 08:27:02,2023-01-30 08:58:08,14.9,37.57,1.5,5.2,31.1,Completed,
REQ0026075,R012388,D00805,Metroville,Suburbs,2023-03-24 09:26:41,2023-03-24 09:33:41,2023-03-24 10:32:17,17.4,32.17,1.0,7.0,58.6,Completed,
REQ0026076,R010331,D00811,Capital City,Central Business District,2023-03-27 04:22:16,2023-03-27 04:29:16,2023-03-27 05:07:04,23.3,36.13,1.0,7.0,37.8,Completed,
REQ0026077,R004322,D01652,Metroville,Tech Park,2023-02-16 13:58:43,2023-02-16 14:03:19,2023-02-16 14:15:25,8.4,18.71,1.3,4.6,12.1,Completed,
REQ0026078,R000468,D00025,Metroville,Downtown,2023-02-08 22:01:56,2023-02-08 22:06:02,2023-02-08 22:15:38,5.5,10.54,1.0,4.1,9.6,Completed,
REQ0026079,R007954,D00221,Capital City,University Area,2023-03-01 16:15:12,2023-03-01 16:19:54,2023-03-01 16:43:30,17.3,32.16,1.2,4.7,23.6,Completed,
REQ0026080,R002369,D02071,Metroville,Residential North,2023-01-14 18:27:10,2023-01-14 18:32:16,2023-01-14 19:57:10,24.0,57.25,1.3,5.1,84.9,Completed,
REQ0026081,R013384,D00411,Metroville,Tech Park,2023-01-04 20:52:06,2023-01-04 20:58:06,2023-01-04 21:33:00,21.3,39.95,1.2,6.0,34.9,Completed,
REQ0026082,R003520,D02568,Metroville,Residential North,2023-02-17 11:58:20,2023-02-17 12:04:20,2023-02-17 12:43:50,20.6,33.15,1.0,6.0,39.5,Completed,
REQ0026083,R003645,D00065,Capital City,Westside,2023-01-25 08:54:05,2023-01-25 08:59:53,2023-01-25 09:13:11,6.7,17.55,1.4,5.8,13.3,Completed,
REQ0026084,R005732,D01074,Capital City,Central Business District,2023-02-24 09:59:21,2023-02-24 10:02:33,2023-02-24 10:29:09,9.5,23.26,1.3,3.2,26.6,Completed,
REQ0026085,R013785,D00370,Metroville,Airport,2023-03-30 02:56:17,2023-03-30 03:01:29,2023-03-30 03:35:47,16.3,27.2,1.0,5.2,34.3,Completed,
REQ0026086,R006507,D02740,Capital City,Central Business District,2023-02-18 17:45:27,2023-02-18 17:48:39,2023-02-18 18:38:21,24.1,50.54,1.3,3.2,49.7,Completed,
REQ0026087,R003910,D00349,Capital City,Westside,2023-03-09 19:37:55,2023-03-09 19:43:43,2023-03-09 20:18:37,23.1,46.09,1.3,5.8,34.9,Completed,
REQ0026088,R014044,D00484,Metroville,Suburbs,2023-01-14 11:58:35,2023-01-14 12:01:53,2023-01-14 12:39:53,24.2,37.24,1.0,3.3,38.0,Completed,
REQ0026089,R008571,D00797,Capital City,University Area,2023-01-14 06:30:59,2023-01-14 06:38:59,2023-01-14 06:59:53,10.3,18.0,1.0,8.0,20.9,Completed,
REQ0026090,R008830,D00628,Metroville,Airport,2023-01-09 09:40:51,2023-01-09 09:46:57,2023-01-09 10:58:57,20.4,49.11,1.3,6.1,72.0,Completed,
REQ0026091,R012633,D01741,Capital City,Westside,2023-02-16 19:44:27,2023-02-16 19:51:21,2023-02-16 20:30:15,15.0,34.24,1.3,6.9,38.9,Completed,
REQ0026092,R005995,D00980,Capital City,Industrial Zone,2023-01-18 00:56:15,2023-01-18 01:04:09,2023-01-18 01:13:45,5.2,10.18,1.0,7.9,9.6,Completed,
REQ0026093,R013806,,Capital City,University Area,2023-02-15 07:39:56,,,,,1.5,2.4,,Cancelled_Rider,Wait time too long
REQ0026094,R013088,D01627,Metroville,Downtown,2023-03-16 18:54:02,2023-03-16 19:01:56,2023-03-16 20:09:08,20.7,48.65,1.3,7.9,67.2,Completed,
REQ0026095,R011421,D02054,Capital City,Industrial Zone,2023-02-24 18:54:55,2023-02-24 18:58:31,2023-02-24 19:29:01,12.4,24.15,1.1,3.6,30.5,Completed,
REQ0026096,R002556,D00398,Capital City,Westside,2023-02-15 18:02:40,2023-02-15 18:04:52,2023-02-15 19:03:22,14.0,33.69,1.2,2.2,58.5,Completed,
REQ0026097,R000001,D02655,Metroville,Tech Park,2023-03-30 10:27:57,2023-03-30 10:34:03,2023-03-30 10:56:45,12.0,26.4,1.3,6.1,22.7,Completed,
REQ0026098,R002204,D00759,Capital City,Westside,2023-03-20 15:39:31,2023-03-20 15:43:25,2023-03-20 16:31:01,24.0,38.44,1.0,3.9,47.6,Completed,
REQ0026099,R002584,D01779,Metroville,Airport,2023-01-30 16:24:43,2023-01-30 16:32:07,2023-01-30 17:01:25,16.0,31.31,1.2,7.4,29.3,Completed,
REQ0026100,R014340,D02815,Capital City,Industrial Zone,2023-02-02 17:03:04,2023-02-02 17:06:22,2023-02-02 17:38:46,11.5,25.39,1.2,3.3,32.4,Completed,
REQ0026101,R014931,D02222,Metroville,Suburbs,2023-03-19 17:11:26,2023-03-19 17:18:26,2023-03-19 18:09:02,15.9,29.17,1.0,7.0,50.6,Completed,
REQ0026102,R009013,D01191,Capital City,University Area,2023-02-10 07:56:51,2023-02-10 07:59:03,2023-02-10 08:12:51,4.6,14.13,1.4,2.2,13.8,Completed,
REQ0026103,R006492,D01298,Metroville,Downtown,2023-02-24 14:40:56,2023-02-24 14:47:32,2023-02-24 14:56:38,4.6,12.2,1.3,6.6,9.1,Completed,
REQ0026104,R012860,D00175,Metroville,Tech Park,2023-01-14 14:01:37,2023-01-14 14:04:25,2023-01-14 14:22:01,8.7,21.81,1.4,2.8,17.6,Completed,
REQ0026105,R014349,D01977,Capital City,University Area,2023-01-22 00:36:32,2023-01-22 00:41:14,2023-01-22 01:04:26,11.8,20.14,1.0,4.7,23.2,Completed,
REQ0026106,R009229,D00662,Metroville,Residential North,2023-02-21 11:16:13,2023-02-21 11:21:01,2023-02-21 12:01:25,14.1,25.48,1.0,4.8,40.4,Completed,
REQ0026107,R009385,D00548,Capital City,Westside,2023-03-06 11:52:10,2023-03-06 11:57:04,2023-03-06 12:14:34,8.1,14.84,1.0,4.9,17.5,Completed,
REQ0026108,R009853,D00123,Capital City,Industrial Zone,2023-03-11 16:11:40,2023-03-11 16:16:22,2023-03-11 16:41:34,14.6,28.56,1.2,4.7,25.2,Completed,
REQ0026109,R001797,D00038,Metroville,Tech Park,2023-01-11 09:42:15,2023-01-11 09:44:21,2023-01-11 10:33:39,20.6,48.46,1.4,2.1,49.3,Completed,
REQ0026110,R004977,D02549,Metroville,Suburbs,2023-01-21 17:35:01,2023-01-21 17:38:43,2023-01-21 18:37:55,17.4,32.26,1.0,3.7,59.2,Completed,
REQ0026111,R003236,D00697,Capital City,Central Business District,2023-03-27 08:44:02,2023-03-27 08:50:50,2023-03-27 08:59:56,4.5,12.97,1.4,6.8,9.1,Completed,
REQ0026112,R011097,D00509,Metroville,Suburbs,2023-02-11 16:19:48,2023-02-11 16:22:36,2023-02-11 17:11:18,18.9,32.48,1.0,2.8,48.7,Completed,
REQ0026113,R007103,D01912,Capital City,Industrial Zone,2023-03-21 16:56:40,2023-03-21 17:01:28,2023-03-21 17:56:16,20.5,35.32,1.0,4.8,54.8,Completed,
